t,yaw,pitch,roll,arealX,arealY,arealZ,aworldX,aworldY,aworldZ,gpstime,lat,lon,speed,alt
14.154059,-2.42,40.05,0.68,0.56,-0.08,0.82,-0.10,-0.10,0.98,,,,,
14.163081,-2.42,40.03,0.66,0.56,-0.08,0.82,-0.10,-0.10,0.99,,,,,
14.173798,-2.42,40.01,0.64,0.56,-0.08,0.82,-0.09,-0.09,0.99,,,,,
14.182954,-2.42,39.99,0.61,0.56,-0.08,0.82,-0.09,-0.09,0.99,,,,,
14.193681,-2.42,39.97,0.60,0.56,-0.07,0.82,-0.09,-0.09,0.99,,,,,
14.202605,-2.42,39.95,0.58,0.56,-0.07,0.82,-0.09,-0.09,0.99,,,,,
14.213440,-2.42,39.93,0.55,0.57,-0.07,0.82,-0.09,-0.09,0.99,,,,,
14.222389,-2.41,39.91,0.53,0.57,-0.08,0.82,-0.09,-0.09,0.99,,,,,
14.233145,-2.41,39.89,0.51,0.57,-0.08,0.82,-0.09,-0.09,0.99,,,,,
14.243886,-2.41,39.87,0.49,0.57,-0.08,0.82,-0.09,-0.09,0.99,,,,,
14.252909,-2.41,39.85,0.46,0.57,-0.08,0.82,-0.08,-0.09,0.99,,,,,
14.263635,-2.41,39.83,0.44,0.57,-0.08,0.82,-0.08,-0.10,0.99,,,,,
14.272892,-2.41,39.81,0.41,0.56,-0.09,0.82,-0.09,-0.10,0.99,,,,,
14.284010,-2.41,39.79,0.39,0.56,-0.09,0.82,-0.08,-0.10,0.99,,,,,
14.293010,-2.41,39.77,0.36,0.56,-0.09,0.82,-0.08,-0.10,0.99,,,,,
14.303707,-2.40,39.75,0.34,0.56,-0.09,0.82,-0.08,-0.10,0.99,,,,,
14.312538,-2.40,39.73,0.32,0.57,-0.09,0.82,-0.08,-0.09,0.99,,,,,
14.323610,-2.40,39.71,0.30,0.57,-0.08,0.82,-0.08,-0.09,0.99,,,,,
14.332557,-2.39,39.70,0.29,0.57,-0.08,0.81,-0.08,-0.09,0.99,,,,,
14.343349,-2.39,39.68,0.26,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.352590,-2.39,39.66,0.24,0.57,-0.07,0.81,-0.08,-0.08,0.99,,,,,
14.363403,-2.39,39.64,0.23,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.372306,-2.39,39.62,0.21,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.383051,-2.39,39.61,0.18,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.393805,-2.39,39.60,0.16,0.57,-0.08,0.81,-0.07,-0.09,0.99,,,,,
14.402863,-2.39,39.58,0.14,0.57,-0.08,0.81,-0.07,-0.09,0.99,,,,,
14.413585,-2.39,39.56,0.12,0.57,-0.08,0.81,-0.07,-0.09,0.99,,,,,
14.422590,-2.39,39.54,0.10,0.57,-0.08,0.81,-0.07,-0.09,0.99,,,,,
14.433402,-2.39,39.53,0.07,0.57,-0.08,0.81,-0.07,-0.09,0.99,,,,,
14.442349,-2.38,39.51,0.05,0.57,-0.08,0.81,-0.08,-0.09,0.99,,,,,
14.453027,-2.38,39.49,0.04,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.463878,-2.38,39.47,0.02,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.472891,-2.38,39.45,0.00,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.483502,-2.38,39.44,-0.02,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.492424,-2.38,39.41,-0.03,0.57,-0.08,0.81,-0.08,-0.08,0.99,,,,,
14.503203,-2.37,39.40,-0.05,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.512153,-2.37,39.38,-0.07,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.522856,-2.37,39.37,-0.09,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.533635,-2.37,39.35,-0.11,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.542552,-2.37,39.34,-0.13,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.553364,-2.37,39.32,-0.15,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.562306,-2.37,39.31,-0.17,0.57,-0.08,0.81,-0.07,-0.08,0.99,,,,,
14.573081,-2.36,39.29,-0.18,0.57,-0.08,0.81,-0.06,-0.08,0.99,,,,,
14.582005,-2.36,39.28,-0.20,0.57,-0.08,0.81,-0.06,-0.08,0.99,,,,,
14.592761,-2.37,39.26,-0.22,0.58,-0.08,0.81,-0.06,-0.08,0.99,,,,,
14.603632,-2.36,39.25,-0.23,0.58,-0.07,0.81,-0.06,-0.07,0.99,,,,,
14.612483,-2.36,39.24,-0.24,0.58,-0.07,0.81,-0.06,-0.07,0.99,,,,,
14.623340,-2.35,39.22,-0.26,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.632322,-2.36,39.21,-0.27,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.643072,-2.35,39.19,-0.28,0.58,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.652080,-2.36,39.18,-0.29,0.57,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.662830,-2.36,39.16,-0.31,0.57,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.673553,-2.35,39.15,-0.32,0.58,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.682484,-2.35,39.13,-0.34,0.58,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.693244,-2.35,39.12,-0.35,0.58,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.702186,-2.35,39.11,-0.37,0.58,-0.06,0.81,-0.06,-0.06,0.99,,,,,
14.712929,-2.35,39.09,-0.39,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.721880,-2.35,39.08,-0.40,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.732668,-2.35,39.07,-0.42,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.743422,-2.35,39.05,-0.43,0.57,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.752369,-2.34,39.04,-0.45,0.57,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.763116,-2.35,39.03,-0.47,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.772024,-2.34,39.01,-0.48,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.782795,-2.34,39.00,-0.50,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.793550,-2.34,38.99,-0.51,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.802565,-2.34,38.97,-0.52,0.58,-0.07,0.80,-0.06,-0.06,0.99,,,,,
14.813338,-2.34,38.96,-0.54,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.822299,-2.34,38.95,-0.56,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.833173,-2.34,38.94,-0.57,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.842129,-2.34,38.92,-0.58,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.852898,-2.34,38.90,-0.60,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.861826,-2.33,38.90,-0.61,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.872658,-2.34,38.88,-0.63,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.883568,-2.34,38.87,-0.64,0.58,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.892523,-2.33,38.85,-0.66,0.57,-0.07,0.81,-0.06,-0.06,0.99,,,,,
14.903228,-2.33,38.84,-0.67,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.912146,-2.34,38.83,-0.69,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.922949,-2.33,38.81,-0.70,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.931908,-2.33,38.81,-0.71,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.942660,-2.33,38.79,-0.73,0.58,-0.07,0.81,-0.05,-0.06,0.99,,,,,
14.953576,-2.33,38.78,-0.74,0.58,-0.07,0.80,-0.05,-0.06,0.99,,,,,
14.963997,-2.33,38.77,-0.75,0.58,-0.06,0.81,-0.05,-0.05,0.99,,,,,
14.972551,-2.33,38.75,-0.76,0.58,-0.06,0.81,-0.05,-0.05,0.99,,,,,
14.982832,-2.32,38.74,-0.77,0.58,-0.06,0.81,-0.05,-0.05,0.99,,,,,
14.993133,-2.33,38.73,-0.79,0.58,-0.06,0.80,-0.05,-0.05,0.99,,,,,
15.003030,-2.32,38.72,-0.80,0.58,-0.06,0.80,-0.05,-0.05,0.99,,,,,
15.012194,-2.33,38.71,-0.81,0.58,-0.06,0.80,-0.05,-0.05,0.99,,,,,
15.023411,-2.33,38.70,-0.82,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.034881,-2.32,38.69,-0.83,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.043073,-2.33,38.68,-0.85,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.053482,-2.32,38.67,-0.86,0.58,-0.06,0.80,-0.04,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.061621,-2.33,38.66,-0.87,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.072586,-2.32,38.65,-0.88,0.58,-0.06,0.80,-0.04,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.081691,-2.32,38.64,-0.90,0.58,-0.07,0.80,-0.04,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.092462,-2.32,38.62,-0.90,0.58,-0.07,0.80,-0.04,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.101567,-2.32,38.61,-0.92,0.58,-0.07,0.80,-0.04,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.112356,-2.32,38.61,-0.92,0.58,-0.07,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.123196,-2.32,38.59,-0.94,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.132246,-2.32,38.58,-0.95,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.143135,-2.31,38.57,-0.95,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.152165,-2.32,38.56,-0.97,0.58,-0.06,0.80,-0.05,-0.05,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.163056,-2.31,38.55,-0.97,0.58,-0.06,0.81,-0.05,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.172699,-2.31,38.53,-0.98,0.58,-0.06,0.81,-0.05,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.181734,-2.31,38.52,-0.99,0.58,-0.06,0.81,-0.05,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.192550,-2.31,38.51,-1.00,0.58,-0.06,0.81,-0.05,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.201541,-2.31,38.50,-1.01,0.58,-0.06,0.80,-0.05,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.212357,-2.31,38.49,-1.02,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.223108,-2.31,38.48,-1.03,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.232113,-2.31,38.47,-1.04,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.243325,-2.31,38.46,-1.05,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.252366,-2.31,38.46,-1.06,0.59,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.261485,-2.31,38.45,-1.07,0.59,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.272291,-2.30,38.44,-1.07,0.59,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.281550,-2.31,38.43,-1.09,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.292408,-2.30,38.42,-1.10,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.301684,-2.31,38.41,-1.10,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.312518,-2.30,38.40,-1.11,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.321600,-2.30,38.39,-1.12,0.58,-0.05,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.332395,-2.31,38.38,-1.13,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.341485,-2.30,38.37,-1.13,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.352330,-2.30,38.37,-1.14,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.361420,-2.31,38.36,-1.15,0.58,-0.05,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.372284,-2.30,38.34,-1.15,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.381340,-2.30,38.34,-1.17,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.392191,-2.30,38.33,-1.18,0.58,-0.05,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.403049,-2.30,38.32,-1.18,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.412063,-2.30,38.31,-1.19,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.422914,-2.30,38.30,-1.20,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.431953,-2.30,38.30,-1.20,0.59,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.442804,-2.30,38.29,-1.21,0.59,-0.06,0.80,-0.03,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.451832,-2.30,38.28,-1.22,0.59,-0.06,0.80,-0.03,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.462676,-2.30,38.27,-1.23,0.59,-0.06,0.80,-0.03,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.471734,-2.29,38.27,-1.23,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.482566,-2.30,38.26,-1.24,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.491651,-2.30,38.25,-1.25,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.502483,-2.29,38.24,-1.25,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.511599,-2.30,38.23,-1.26,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.522396,-2.30,38.22,-1.27,0.58,-0.05,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.531506,-2.29,38.21,-1.28,0.58,-0.06,0.80,-0.04,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.542338,-2.30,38.21,-1.29,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.551404,-2.29,38.20,-1.30,0.58,-0.06,0.80,-0.04,-0.04,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.562260,-2.30,38.19,-1.31,0.58,-0.06,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.571259,-2.29,38.18,-1.31,0.58,-0.06,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.581492,-2.29,38.18,-1.32,0.59,-0.06,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.591878,-2.30,38.17,-1.33,0.59,-0.06,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.602373,-2.29,38.17,-1.33,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.612877,-2.29,38.16,-1.34,0.59,-0.05,0.79,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.623010,-2.29,38.15,-1.34,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.631409,-2.29,38.14,-1.35,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.642331,-2.29,38.14,-1.36,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.651371,-2.29,38.14,-1.36,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.662196,-2.29,38.14,-1.37,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.671258,-2.29,38.13,-1.38,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.682063,-2.29,38.12,-1.38,0.59,-0.05,0.79,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.691084,-2.30,38.11,-1.39,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.701936,-2.29,38.11,-1.40,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.712822,-2.29,38.10,-1.41,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.721871,-2.29,38.10,-1.41,0.59,-0.05,0.79,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.732695,-2.29,38.09,-1.42,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.741654,-2.29,38.08,-1.43,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.752978,-2.29,38.07,-1.43,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.762002,-2.28,38.07,-1.44,0.59,-0.05,0.79,-0.03,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.771073,-2.28,38.07,-1.45,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.781778,-2.29,38.06,-1.46,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.792651,-2.28,38.06,-1.46,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.801707,-2.29,38.05,-1.47,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.812520,-2.28,38.04,-1.48,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.822732,-2.28,38.04,-1.49,0.59,-0.06,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.831748,-2.28,38.04,-1.50,0.59,-0.06,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.842548,-2.28,38.03,-1.51,0.59,-0.06,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.851528,-2.28,38.03,-1.51,0.59,-0.06,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.862340,-2.28,38.02,-1.52,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.871391,-2.28,38.01,-1.52,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.882147,-2.28,38.00,-1.53,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.891248,-2.28,38.00,-1.54,0.59,-0.05,0.80,-0.03,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.902163,-2.28,37.99,-1.54,0.59,-0.05,0.80,-0.03,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.911301,-2.27,37.98,-1.54,0.59,-0.05,0.80,-0.03,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.922157,-2.28,37.98,-1.55,0.59,-0.05,0.80,-0.03,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.931224,-2.28,37.97,-1.55,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.942462,-2.28,37.97,-1.56,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.952754,-2.28,37.96,-1.57,0.59,-0.05,0.80,-0.03,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.963177,-2.28,37.95,-1.57,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.971514,-2.28,37.95,-1.58,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.981398,-2.28,37.95,-1.58,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
15.991845,-2.28,37.94,-1.59,0.59,-0.05,0.79,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.002737,-2.28,37.94,-1.59,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.011338,-2.28,37.93,-1.59,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.021642,-2.28,37.93,-1.59,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.032038,-2.28,37.92,-1.60,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.042493,-2.28,37.92,-1.60,0.59,-0.04,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.052868,-2.28,37.91,-1.60,0.59,-0.04,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.060864,-2.27,37.91,-1.61,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.071760,-2.28,37.91,-1.62,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.080725,-2.28,37.90,-1.62,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.091623,-2.28,37.89,-1.62,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.100684,-2.27,37.88,-1.63,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.111506,-2.28,37.88,-1.64,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.122352,-2.28,37.88,-1.64,0.59,-0.05,0.80,-0.02,-0.03,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.131384,-2.27,37.87,-1.64,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.142220,-2.27,37.86,-1.64,0.59,-0.05,0.80,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.151254,-2.27,37.86,-1.65,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.162010,-2.27,37.85,-1.65,0.59,-0.04,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.171045,-2.27,37.85,-1.65,0.59,-0.04,0.79,-0.02,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.181817,-2.27,37.85,-1.65,0.59,-0.04,0.79,-0.02,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.190946,-2.27,37.85,-1.66,0.59,-0.04,0.79,-0.02,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.201796,-2.27,37.84,-1.66,0.59,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.210813,-2.27,37.84,-1.67,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.221622,-2.27,37.84,-1.67,0.60,-0.04,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.230634,-2.27,37.83,-1.67,0.60,-0.05,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.241583,-2.28,37.83,-1.68,0.60,-0.05,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.250678,-2.27,37.82,-1.69,0.60,-0.05,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.261518,-2.27,37.82,-1.69,0.60,-0.05,0.79,-0.01,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.270537,-2.27,37.82,-1.69,0.60,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.281265,-2.27,37.81,-1.70,0.59,-0.05,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.292071,-2.27,37.81,-1.70,0.60,-0.04,0.79,-0.02,-0.02,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.301117,-2.27,37.81,-1.70,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.311939,-2.26,37.80,-1.71,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.320993,-2.26,37.80,-1.71,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.331902,-2.26,37.79,-1.71,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.340953,-2.27,37.79,-1.72,0.60,-0.04,0.79,-0.01,-0.01,0.99,17-05-2019 03:54:17,nan,nan,nan,nan
16.351799,-2.27,37.79,-1.72,0.60,-0.04,0.80,-0.01,-0.01,1.00,17-05-2019 03:54:17,nan,nan,nan,nan
